18.35	82
18.37	76
18.39	102
18.41	90
18.43	90
18.45	86
18.47	72
18.49	100
18.51	94
18.53	64
18.55	82
18.57	78
18.59	84
18.61	82
18.63	80
18.65	76
18.67	104
18.69	86
18.71	84
18.73	80
18.75	62
18.77	70
18.79	76
18.81	76
18.83	82
18.85	76
18.87	92
18.89	66
18.91	70
18.93	74
18.95	64
18.97	104
18.99	88
19.01	58
19.03	78
19.05	62
19.07	66
19.09	66
19.11	86
19.13	60
19.15	72
19.17	56
19.19	82
19.21	64
19.23	76
19.25	62
19.27	56
19.29	76
19.31	66
19.33	62
19.35	64
19.37	58
19.39	56
19.41	62
19.43	80
19.45	70
19.47	60
19.49	44
19.51	74
19.53	50
19.55	50
19.57	60
19.59	52
19.61	66
19.63	70
19.65	56
19.67	58
19.69	62
19.71	46
19.73	58
19.75	60
19.77	54
19.79	60
19.81	46
19.83	54
19.85	56
19.87	54
19.89	54
19.91	52
19.93	52
19.95	52
19.97	52
19.99	42
20.01	68
20.03	60
20.05	74
20.07	58
20.09	54
20.11	62
20.13	60
20.15	64
20.17	52
20.19	54
20.21	52
20.23	60
20.25	62
20.27	74
20.29	62
20.31	72
20.33	70
20.35	60
20.37	88
20.39	74
20.41	54
20.43	90
20.45	88
20.47	104
20.49	84
20.51	98
20.53	92
20.55	92
20.57	112
20.59	110
20.61	126
20.63	136
20.65	144
20.67	170
20.69	180
20.71	178
20.73	188
20.75	210
20.77	270
20.79	252
20.81	290
20.83	330
20.85	388
20.87	402
20.89	456
20.91	466
20.93	526
20.95	586
20.97	560
20.99	580
21.01	638
21.03	670
21.05	594
21.07	642
21.09	676
21.11	672
21.13	610
21.15	626
21.17	576
21.19	596
21.21	570
21.23	518
21.25	492
21.27	478
21.29	376
21.31	432
21.33	362
21.35	306
21.37	298
21.39	220
21.41	210
21.43	204
21.45	186
21.47	178
21.49	156
21.51	158
21.53	142
21.55	138
21.57	122
21.59	78
21.61	98
21.63	78
21.65	102
21.67	68
21.69	60
21.71	80
21.73	84
21.75	58
21.77	68
21.79	80
21.81	70
21.83	76
21.85	72
21.87	60
21.89	64
21.91	60
21.93	76
21.95	50
21.97	58
21.99	60
22.01	62
22.03	62
22.05	72
22.07	64
22.09	56
22.11	42
22.13	40
22.15	46
22.17	44
22.19	58
22.21	52
22.23	38
22.25	66
22.27	56
22.29	54
22.31	52
22.33	46
22.35	66
22.37	44
22.39	52
22.41	62
22.43	42
22.45	42
22.47	62
22.49	44
22.51	54
22.53	48
22.55	48
22.57	50
22.59	40
22.61	50
22.63	50
22.65	46
22.67	58
22.69	64
22.71	64
22.73	56
22.75	60
22.77	46
22.79	48
22.81	56
22.83	52
22.85	54
22.87	64
22.89	68
22.91	62
22.93	42
22.95	50
22.97	60
22.99	46
23.01	58
23.03	46
23.05	46
23.07	52
23.09	44
23.11	50
23.13	46
23.15	44
23.17	48
23.19	44
23.21	56
23.23	50
23.25	52
23.27	58
23.29	44
23.31	54
23.33	48
23.35	56
23.37	60
23.39	64
23.41	54
23.43	36
23.45	56
23.47	38
23.49	56
23.51	44
23.53	60
23.55	44
23.57	38
23.59	40
23.61	56
23.63	46
23.65	60
23.67	50
23.69	54
23.71	58
23.73	50
23.75	48
23.77	52
23.79	58
23.81	74
23.83	44
23.85	58
23.87	64
23.89	50
23.91	54
23.93	62
23.95	52
23.97	60
23.99	60
24.01	36
24.03	40
24.05	52
24.07	64
24.09	66
24.11	60
24.13	58
24.15	62
24.17	32
24.19	36
24.21	54
24.23	66
24.25	54
24.27	64
24.29	54
24.31	58
24.33	72
24.35	42
24.37	48
24.39	56
24.41	58
24.43	50
24.45	54
24.47	66
24.49	46
24.51	68
24.53	60
24.55	56
24.57	70
24.59	62
24.61	48
24.63	50
24.65	50
24.67	48
24.69	56
24.71	54
24.73	56
24.75	64
24.77	58
24.79	54
24.81	60
24.83	64
24.85	56
24.87	66
24.89	50
24.91	54
24.93	64
24.95	56
24.97	62
24.99	72
25.01	54
25.03	56
25.05	50
25.07	52
25.09	74
25.11	76
25.13	30
25.15	58
25.17	56
25.19	64
25.21	60
25.23	64
25.25	62
25.27	52
25.29	58
25.31	54
25.33	56
25.35	66
25.37	70
25.39	42
25.41	72
25.43	62
25.45	66
25.47	42
25.49	66
25.51	70
25.53	56
25.55	66
25.57	80
25.59	64
25.61	60
25.63	66
25.65	72
25.67	38
25.69	62
25.71	62
25.73	44
25.75	64
25.77	68
25.79	72
25.81	52
25.83	60
25.85	58
25.87	50
25.89	68
25.91	44
25.93	60
25.95	46
25.97	50
25.99	50
26.01	60
26.03	62
26.05	70
26.07	64
26.09	60
26.11	44
26.13	50
26.15	52
26.17	62
26.19	68
26.21	64
26.23	64
26.25	58
26.27	58
26.29	64
26.31	54
26.33	50
26.35	58
26.37	54
26.39	58
26.41	48
26.43	66
26.45	54
26.47	60
26.49	60
26.51	52
26.53	42
26.55	64
26.57	46
26.59	62
26.61	60
26.63	54
26.65	52
26.67	36
26.69	56
26.71	46
26.73	60
26.75	64
26.77	50
26.79	48
26.81	52
26.83	48
26.85	56
26.87	52
26.89	58
26.91	62
26.93	54
26.95	48
26.97	70
26.99	44
27.01	50
27.03	48
27.05	52
27.07	50
27.09	52
27.11	62
27.13	52
27.15	76
27.17	50
27.19	58
27.21	56
27.23	68
27.25	84
27.27	54
27.29	64
27.31	60
27.33	60
27.35	52
27.37	68
27.39	58
27.41	44
27.43	64
27.45	68
27.47	58
27.49	46
27.51	46
27.53	64
27.55	54
27.57	62
27.59	56
27.61	58
27.63	68
27.65	66
27.67	78
27.69	62
27.71	62
27.73	58
27.75	68
27.77	78
27.79	66
27.81	58
27.83	68
27.85	66
27.87	64
27.89	70
27.91	72
27.93	54
27.95	54
27.97	84
27.99	88
28.01	74
28.03	70
28.05	100
28.07	72
28.09	82
28.11	62
28.13	84
28.15	78
28.17	74
28.19	78
28.21	68
28.23	74
28.25	66
28.27	74
28.29	74
28.31	70
28.33	60
28.35	66
28.37	64
28.39	76
28.41	60
28.43	66
28.45	76
28.47	58
28.49	60
28.51	54
28.53	84
28.55	54
28.57	56
28.59	54
28.61	54
28.63	66
28.65	54
28.67	50
28.69	60
28.71	70
28.73	62
28.75	64
28.77	60
28.79	48
28.81	54
28.83	40
28.85	46
28.87	56
28.89	44
28.91	52
28.93	52
28.95	50
28.97	56
28.99	50
29.01	52
29.03	54
29.05	58
29.07	50
29.09	54
29.11	36
29.13	54
29.15	46
29.17	48
29.19	50
29.21	78
29.23	48
29.25	42
29.27	48
29.29	48
29.31	42
29.33	56
29.35	70
29.37	52
29.39	46
29.41	50
29.43	64
29.45	52
29.47	40
29.49	44
29.51	56
29.53	60
29.55	42
29.57	38
29.59	50
29.61	42
29.63	38
29.65	52
29.67	52
29.69	64
29.71	54
29.73	54
29.75	34
29.77	44
29.79	54
29.81	46
29.83	50
29.85	52
29.87	56
29.89	44
29.91	48
29.93	56
29.95	46
29.97	56
29.99	48
30.01	50
30.03	48
30.05	40
30.07	46
30.09	44
30.11	50
30.13	44
30.15	56
30.17	76
30.19	62
30.21	74
30.23	76
30.25	74
30.27	72
30.29	54
30.31	58
30.33	64
30.35	36
30.37	54
30.39	48
30.41	36
30.43	44
30.45	38
30.47	40
30.49	54
30.51	62
30.53	50
30.55	44
30.57	50
30.59	54
30.61	52
30.63	46
30.65	48
30.67	60
30.69	48
30.71	44
30.73	46
30.75	36
30.77	50
30.79	72
30.81	42
30.83	52
30.85	48
30.87	42
30.89	52
30.91	48
30.93	48
30.95	48
30.97	50
30.99	40
31.01	58
31.03	56
31.05	56
31.07	58
31.09	50
31.11	42
31.13	56
31.15	46
31.17	50
31.19	36
31.21	42
31.23	40
31.25	48
31.27	40
31.29	42
31.31	54
31.33	58
31.35	46
31.37	68
31.39	54
31.41	46
31.43	54
31.45	42
31.47	34
31.49	52
31.51	54
31.53	52
31.55	64
31.57	36
31.59	46
31.61	48
31.63	52
31.65	46
31.67	56
31.69	56
31.71	48
31.73	40
31.75	60
31.77	58
31.79	38
31.81	46
31.83	44
31.85	44
31.87	46
31.89	44
31.91	38
31.93	42
31.95	38
31.97	42
31.99	44
32.01	64
32.03	44
32.05	42
32.07	50
32.09	40
32.11	50
32.13	44
32.15	40
32.17	50
32.19	58
32.21	48
32.23	52
32.25	40
32.27	38
32.29	48
32.31	54
32.33	60
32.35	32
32.37	38
32.39	48
32.41	54
32.43	52
32.45	54
32.47	40
32.49	48
32.51	54
32.53	42
32.55	48
32.57	46
32.59	42
32.61	68
32.63	54
32.65	60
32.67	46
32.69	36
32.71	44
32.73	58
32.75	46
32.77	40
32.79	58
32.81	40
32.83	34
32.85	68
32.87	50
32.89	54
32.91	58
32.93	44
32.95	52
32.97	54
32.99	44
33.01	44
33.03	50
33.05	34
33.07	50
33.09	50
33.11	52
33.13	50
33.15	38
33.17	46
33.19	54
33.21	50
33.23	58
33.25	50
33.27	58
33.29	52
33.31	40
33.33	52
33.35	44
33.37	44
33.39	44
33.41	32
33.43	40
33.45	52
33.47	48
33.49	44
33.51	66
33.53	64
33.55	42
33.57	58
33.59	62
33.61	52
33.63	48
33.65	52
33.67	56
33.69	64
33.71	64
33.73	52
33.75	52
33.77	54
33.79	40
33.81	42
33.83	66
33.85	42
33.87	48
33.89	42
33.91	56
33.93	66
33.95	60
33.97	56
33.99	50
34.01	42
34.03	50
34.05	56
34.07	48
34.09	64
34.11	60
34.13	60
34.15	62
34.17	56
34.19	56
34.21	62
34.23	52
34.25	60
34.27	54
34.29	78
34.31	76
34.33	106
34.35	138
34.37	172
34.39	160
34.41	142
34.43	94
34.45	84
34.47	78
34.49	58
34.51	66
34.53	52
34.55	54
34.57	46
34.59	52
34.61	54
34.63	38
34.65	66
34.67	54
34.69	60
34.71	66
34.73	52
34.75	62
34.77	72
34.79	58
34.81	60
34.83	86
34.85	72
34.87	78
34.89	68
34.91	96
34.93	88
34.95	74
34.97	38
34.99	76
35.01	58
35.03	60
35.05	48
35.07	64
35.09	46
35.11	36
35.13	60
35.15	60
35.17	66
35.19	44
35.21	78
35.23	48
35.25	58
35.27	56
35.29	52
35.31	72
35.33	52
35.35	100
35.37	104
35.39	148
35.41	258
35.43	296
35.45	374
35.47	288
35.49	206
35.51	122
35.53	92
35.55	56
35.57	68
35.59	78
35.61	62
35.63	70
35.65	62
35.67	76
35.69	64
35.71	56
35.73	48
35.75	48
35.77	56
35.79	66
35.81	62
35.83	54
35.85	60
35.87	52
35.89	54
35.91	60
35.93	72
35.95	68
35.97	84
35.99	68
36.01	80
36.03	82
36.05	98
36.07	82
36.09	52
36.11	66
36.13	56
36.15	58
36.17	62
36.19	66
36.21	54
36.23	56
36.25	50
36.27	54
36.29	38
36.31	60
36.33	48
36.35	54
36.37	56
36.39	48
36.41	44
36.43	70
36.45	62
36.47	54
36.49	66
36.51	38
36.53	50
36.55	60
36.57	52
36.59	46
36.61	58
36.63	56
36.65	56
36.67	48
36.69	58
36.71	40
36.73	48
36.75	60
36.77	44
36.79	48
36.81	60
36.83	56
36.85	62
36.87	70
36.89	70
36.91	62
36.93	54
36.95	58
36.97	38
36.99	54
37.01	56
37.03	58
37.05	64
37.07	62
37.09	62
37.11	64
37.13	52
37.15	48
37.17	54
37.19	50
37.21	64
37.23	60
37.25	64
37.27	66
37.29	50
37.31	64
37.33	50
37.35	40
37.37	54
37.39	68
37.41	58
37.43	62
37.45	48
37.47	54
37.49	64
37.51	70
37.53	60
37.55	72
37.57	60
37.59	50
37.61	72
37.63	68
37.65	54
37.67	62
37.69	46
37.71	62
37.73	66
37.75	60
37.77	70
37.79	62
37.81	62
37.83	62
37.85	66
37.87	52
37.89	62
37.91	46
37.93	70
37.95	76
37.97	68
37.99	64
38.01	60
38.03	80
38.05	70
38.07	62
38.09	72
38.11	66
38.13	74
38.15	70
38.17	76
38.19	108
38.21	90
38.23	132
38.25	160
38.27	206
38.29	250
38.31	222
38.33	218
38.35	186
38.37	144
38.39	190
38.41	150
38.43	174
38.45	180
38.47	224
38.49	334
38.51	456
38.53	882
38.55	1962
38.57	4134
38.59	6484
38.61	8606
38.63	8050
38.65	5442
38.67	2472
38.69	1134
38.71	700
38.73	506
38.75	438
38.77	418
38.79	332
38.81	276
38.83	306
38.85	280
38.87	258
38.89	228
38.91	274
38.93	228
38.95	230
38.97	190
38.99	218
39.01	196
39.03	222
39.05	184
39.07	234
39.09	204
39.11	206
39.13	172
39.15	172
39.17	224
39.19	196
39.21	198
39.23	222
39.25	198
39.27	202
39.29	188
39.31	202
39.33	216
39.35	204
39.37	220
39.39	208
39.41	258
39.43	244
39.45	208
39.47	248
39.49	212
39.51	240
39.53	200
39.55	206
39.57	218
39.59	208
39.61	200
39.63	218
39.65	242
39.67	204
39.69	200
39.71	206
39.73	188
39.75	246
39.77	216
39.79	224
39.81	180
39.83	272
39.85	214
39.87	224
39.89	256
39.91	202
39.93	222
39.95	240
39.97	236
39.99	244
40.01	254
40.03	248
40.05	266
40.07	186
40.09	242
40.11	232
40.13	236
40.15	256
40.17	262
40.19	288
40.21	244
40.23	256
40.25	294
40.27	274
40.29	314
40.31	252
40.33	304
40.35	248
40.37	248
40.39	294
40.41	310
40.43	280
40.45	364
40.47	310
40.49	318
40.51	336
40.53	310
40.55	330
40.57	312
40.59	342
40.61	342
40.63	384
40.65	354
40.67	364
40.69	446
40.71	402
40.73	436
40.75	410
40.77	438
40.79	420
40.81	450
40.83	486
40.85	514
40.87	668
40.89	580
40.91	700
40.93	902
40.95	1136
40.97	1522
40.99	2618
41.01	4460
41.03	6452
41.05	7864
41.07	7078
41.09	4874
41.11	2564
41.13	1504
41.15	1196
41.17	972
41.19	894
41.21	808
41.23	758
41.25	812
41.27	858
41.29	982
41.31	1208
41.33	1646
41.35	1900
41.37	2118
41.39	2116
41.41	1700
41.43	1318
41.45	1066
41.47	1086
41.49	1054
41.51	1056
41.53	1090
41.55	1128
41.57	1152
41.59	1232
41.61	1208
41.63	1316
41.65	1204
41.67	1312
41.69	1428
41.71	1488
41.73	1512
41.75	1538
41.77	1638
41.79	1804
41.81	1816
41.83	1922
41.85	1966
41.87	2140
41.89	2298
41.91	2206
41.93	2478
41.95	2452
41.97	2942
41.99	2910
42.01	3108
42.03	3384
42.05	3650
42.07	3790
42.09	3954
42.11	4354
42.13	4612
42.15	4886
42.17	5000
42.19	5610
42.21	5752
42.23	6332
42.25	6640
42.27	7324
42.29	7276
42.31	7914
42.33	8614
42.35	8926
42.37	9652
42.39	10480
42.41	11218
42.43	11848
42.45	12546
42.47	13566
42.49	14724
42.51	15874
42.53	16788
42.55	18550
42.57	20782
42.59	22876
42.61	25450
42.63	30264
42.65	38234
42.67	50578
42.69	67454
42.71	86782
42.73	101680
42.75	110730
42.77	118404
42.79	138964
42.81	199184
42.83	352402
42.85	809222
42.87	2.30218E6
42.89	4.72054E6
42.91	7.30998E6
42.93	7.9047E6
42.95	5.67702E6
42.97	2.81178E6
42.99	2.13726E6
43.01	3.05706E6
43.03	4.06422E6
43.05	3.8755E6
43.07	2.43406E6
43.09	855422
43.11	336290
43.13	191368
43.15	134442
43.17	103954
43.19	83908
43.21	69950
43.23	59702
43.25	50984
43.27	45680
43.29	40292
43.31	36758
43.33	32422
43.35	29942
43.37	27382
43.39	25208
43.41	23578
43.43	22086
43.45	20552
43.47	19214
43.49	18178
43.51	16844
43.53	15626
43.55	14412
43.57	13608
43.59	12510
43.61	11978
43.63	10922
43.65	10178
43.67	9520
43.69	8528
43.71	8156
43.73	7314
43.75	7032
43.77	6392
43.79	5818
43.81	5540
43.83	4944
43.85	4626
43.87	4330
43.89	3862
43.91	3772
43.93	3344
43.95	3170
43.97	2908
43.99	2668
44.01	2514
44.03	2358
44.05	2156
44.07	1868
44.09	1974
44.11	1650
44.13	1486
44.15	1456
44.17	1304
44.19	1244
44.21	1174
44.23	1126
44.25	1054
44.27	998
44.29	890
44.31	906
44.33	880
44.35	814
44.37	744
44.39	812
44.41	734
44.43	700
44.45	644
44.47	602
44.49	592
44.51	602
44.53	604
44.55	624
44.57	580
44.59	572
44.61	522
44.63	494
44.65	538
44.67	526
44.69	492
44.71	398
44.73	384
44.75	418
44.77	442
44.79	398
44.81	432
44.83	370
44.85	402
44.87	378
44.89	406
44.91	370
44.93	360
44.95	378
44.97	344
44.99	334
45.01	318
45.03	340
45.05	292
45.07	324
45.09	274
45.11	266
45.13	262
45.15	292
45.17	264
45.19	232
45.21	242
45.23	244
45.25	226
45.27	232
45.29	228
45.31	234
45.33	244
45.35	274
45.37	192
45.39	228
45.41	184
45.43	208
45.45	182
45.47	200
45.49	170
45.51	178
45.53	178
45.55	182
45.57	184
45.59	196
45.61	188
45.63	168
45.65	176
45.67	152
45.69	182
45.71	150
45.73	146
45.75	148
45.77	152
45.79	148
45.81	164
45.83	172
45.85	162
45.87	174
45.89	162
45.91	162
45.93	148
45.95	142
45.97	132
45.99	130
46.01	148
46.03	152
46.05	136
46.07	130
46.09	150
46.11	158
46.13	134
46.15	160
46.17	132
46.19	110
46.21	130
46.23	138
46.25	118
46.27	130
46.29	136
46.31	134
46.33	102
46.35	102
46.37	118
46.39	114
46.41	108
46.43	102
46.45	124
46.47	126
46.49	116
46.51	128
46.53	102
46.55	120
46.57	142
46.59	116
46.61	102
46.63	118
46.65	128
46.67	110
46.69	132
46.71	116
46.73	126
46.75	106
46.77	114
46.79	116
46.81	102
46.83	120
46.85	118
46.87	102
46.89	136
46.91	110
46.93	104
46.95	98
46.97	102
46.99	150
47.01	106
47.03	80
47.05	88
47.07	96
47.09	104
47.11	102
47.13	94
47.15	88
47.17	100
47.19	52
47.21	74
47.23	98
47.25	100
47.27	94
47.29	86
47.31	76
47.33	62
47.35	90
47.37	66
47.39	98
47.41	88
47.43	102
47.45	90
47.47	84
47.49	88
47.51	80
47.53	90
47.55	86
47.57	80
47.59	88
47.61	52
47.63	72
47.65	88
47.67	72
47.69	78
47.71	88
47.73	78
47.75	82
47.77	70
47.79	72
47.81	90
47.83	88
47.85	86
47.87	84
47.89	78
47.91	70
47.93	70
47.95	84
47.97	74
47.99	74
48.01	76
48.03	70
48.05	62
48.07	82
48.09	76
48.11	70
48.13	74
48.15	76
48.17	72
48.19	62
48.21	72
48.23	88
48.25	64
48.27	66
48.29	94
48.31	88
48.33	62
48.35	68
48.37	66
48.39	60
48.41	74
48.43	58
48.45	64
48.47	78
48.49	68
48.51	64
48.53	66
48.55	70
48.57	72
48.59	72
48.61	70
48.63	74
48.65	78
48.67	68
48.69	84
48.71	80
48.73	76
48.75	52
48.77	78
48.79	64
48.81	50
48.83	62
48.85	74
48.87	64
48.89	64
48.91	78
48.93	68
48.95	78
48.97	66
48.99	52
49.01	50
49.03	72
49.05	70
49.07	54
49.09	66
49.11	66
49.13	56
49.15	74
49.17	66
49.19	66
49.21	68
49.23	86
49.25	68
49.27	80
49.29	66
49.31	74
49.33	72
49.35	66
49.37	48
49.39	58
49.41	76
49.43	90
49.45	96
49.47	94
49.49	62
49.51	74
49.53	84
49.55	70
49.57	58
49.59	78
49.61	64
49.63	56
49.65	78
49.67	76
49.69	68
49.71	84
49.73	82
49.75	66
49.77	62
49.79	66
49.81	82
49.83	74
49.85	72
49.87	78
49.89	76
49.91	70
49.93	66
49.95	56
49.97	72
49.99	74
50.01	58
50.03	46
50.05	60
50.07	54
50.09	60
50.11	68
50.13	52
50.15	70
50.17	50
50.19	66
50.21	76
50.23	62
50.25	70
50.27	50
50.29	72
50.31	80
50.33	48
50.35	76
50.37	70
50.39	62
50.41	80
50.43	78
50.45	60
50.47	64
50.49	78
50.51	68
50.53	62
50.55	70
50.57	56
50.59	76
50.61	72
50.63	72
50.65	62
50.67	74
50.69	70
50.71	56
50.73	68
50.75	74
50.77	60
50.79	54
50.81	76
50.83	88
50.85	58
50.87	68
50.89	58
50.91	62
50.93	64
50.95	72
50.97	56
50.99	54
51.01	72
51.03	50
51.05	68
51.07	70
51.09	46
51.11	52
51.13	54
51.15	62
51.17	46
51.19	66
51.21	60
51.23	66
51.25	58
51.27	70
51.29	82
51.31	68
51.33	74
51.35	56
51.37	58
51.39	72
51.41	66
51.43	78
51.45	80
51.47	74
51.49	64
51.51	62
51.53	60
51.55	84
51.57	84
51.59	54
51.61	66
51.63	74
51.65	72
51.67	72
51.69	72
51.71	64
51.73	74
51.75	62
51.77	68
51.79	68
51.81	64
51.83	64
51.85	80
51.87	66
51.89	58
51.91	54
51.93	70
51.95	62
51.97	64
51.99	72
52.01	74
52.03	54
52.05	64
52.07	72
52.09	58
52.11	58
52.13	72
52.15	66
52.17	58
52.19	70
52.21	74
52.23	62
52.25	64
52.27	46
52.29	50
52.31	66
52.33	52
52.35	66
52.37	64
52.39	52
52.41	58
52.43	60
52.45	50
52.47	56
52.49	82
52.51	78
52.53	68
52.55	78
52.57	72
52.59	68
52.61	90
52.63	70
52.65	88
52.67	74
52.69	58
52.71	82
52.73	86
52.75	68
52.77	58
52.79	72
52.81	66
52.83	86
52.85	90
52.87	96
52.89	76
52.91	68
52.93	86
52.95	74
52.97	72
52.99	86
53.01	66
53.03	62
53.05	70
53.07	78
53.09	82
53.11	68
53.13	66
53.15	60
53.17	52
53.19	48
53.21	64
53.23	40
53.25	54
53.27	54
53.29	62
53.31	44
53.33	66
53.35	62
53.37	62
53.39	60
53.41	60
53.43	54
53.45	60
53.47	66
53.49	84
53.51	66
53.53	68
53.55	66
53.57	54
53.59	66
53.61	78
53.63	72
53.65	82
53.67	74
53.69	62
53.71	80
53.73	94
53.75	68
53.77	96
53.79	70
53.81	86
53.83	70
53.85	86
53.87	74
53.89	86
53.91	74
53.93	84
53.95	70
53.97	86
53.99	96
54.01	60
54.03	68
54.05	76
54.07	110
54.09	86
54.11	80
54.13	70
54.15	86
54.17	64
54.19	72
54.21	72
54.23	60
54.25	66
54.27	58
54.29	62
54.31	66
54.33	54
54.35	42
54.37	62
54.39	66
54.41	40
54.43	58
54.45	44
54.47	54
54.49	56
54.51	40
54.53	48
54.55	50
54.57	54
54.59	58
54.61	60
54.63	48
54.65	82
54.67	68
54.69	60
54.71	78
54.73	76
54.75	70
54.77	66
54.79	70
54.81	62
54.83	100
54.85	94
54.87	92
54.89	94
54.91	98
54.93	82
54.95	78
54.97	96
54.99	100
55.01	74
55.03	108
55.05	84
55.07	100
55.09	70
55.11	108
55.13	86
55.15	108
55.17	108
55.19	68
55.21	68
55.23	84
55.25	68
55.27	82
55.29	76
55.31	78
55.33	76
55.35	70
55.37	62
55.39	78
55.41	70
55.43	68
55.45	66
55.47	58
55.49	66
55.51	60
55.53	54
55.55	48
55.57	38
55.59	58
55.61	38
55.63	46
55.65	48
55.67	48
55.69	44
55.71	46
55.73	66
55.75	56
55.77	46
55.79	58
55.81	72
55.83	74
55.85	72
55.87	84
55.89	68
55.91	94
55.93	84
55.95	94
